,sym,date,time,price,size,cond,cancelled,exchTime,exchDate,exch
15196,0005.HK,2019-09-04,15:45:31.759,58.05,6400,,0,15:45:31.000,2019-09-04,HKG
15197,0005.HK,2019-09-04,15:45:31.759,58.05,8400,,0,15:45:31.000,2019-09-04,HKG
15198,0005.HK,2019-09-04,15:45:31.760,58.05,2400,,0,15:45:31.000,2019-09-04,HKG
15199,0005.HK,2019-09-04,15:45:31.760,58.05,27200,,0,15:45:31.000,2019-09-04,HKG
15200,0005.HK,2019-09-04,15:45:31.760,58.05,400,,0,15:45:31.000,2019-09-04,HKG
15201,0005.HK,2019-09-04,15:45:31.760,58.05,1200,,0,15:45:31.000,2019-09-04,HKG
15202,0005.HK,2019-09-04,15:45:31.760,58.05,1200,,0,15:45:31.000,2019-09-04,HKG
15203,0005.HK,2019-09-04,15:45:31.760,58.05,800,,0,15:45:31.000,2019-09-04,HKG
15204,0005.HK,2019-09-04,15:45:31.762,58.05,400,,0,15:45:31.000,2019-09-04,HKG
15205,0005.HK,2019-09-04,15:45:31.762,58.05,1600,,0,15:45:31.000,2019-09-04,HKG
15206,0005.HK,2019-09-04,15:45:32.721,58.05,2800,,0,15:45:32.000,2019-09-04,HKG
15207,0005.HK,2019-09-04,15:45:32.721,58.05,800,,0,15:45:32.000,2019-09-04,HKG
15208,0005.HK,2019-09-04,15:45:34.986,58.05,400,,0,15:45:34.000,2019-09-04,HKG
15209,0005.HK,2019-09-04,15:45:35.164,58.05,6000,,0,15:45:35.000,2019-09-04,HKG
15210,0005.HK,2019-09-04,15:45:35.164,58.05,400,,0,15:45:35.000,2019-09-04,HKG
15211,0005.HK,2019-09-04,15:45:35.164,58.05,8400,,0,15:45:35.000,2019-09-04,HKG
15212,0005.HK,2019-09-04,15:45:35.164,58.05,2400,,0,15:45:35.000,2019-09-04,HKG
15213,0005.HK,2019-09-04,15:45:35.370,58.05,1200,,0,15:45:35.000,2019-09-04,HKG
15214,0005.HK,2019-09-04,15:45:35.370,58.05,26000,,0,15:45:35.000,2019-09-04,HKG
15215,0005.HK,2019-09-04,15:45:35.370,58.05,400,,0,15:45:35.000,2019-09-04,HKG
15216,0005.HK,2019-09-04,15:45:35.370,58.05,8400,,0,15:45:35.000,2019-09-04,HKG
15217,0005.HK,2019-09-04,15:45:35.370,58.05,2400,,0,15:45:35.000,2019-09-04,HKG
15218,0005.HK,2019-09-04,15:45:35.559,58.05,1200,,0,15:45:35.000,2019-09-04,HKG
15219,0005.HK,2019-09-04,15:45:35.559,58.05,400,,0,15:45:35.000,2019-09-04,HKG
15220,0005.HK,2019-09-04,15:45:35.559,58.05,2400,,0,15:45:35.000,2019-09-04,HKG
15221,0005.HK,2019-09-04,15:45:38.438,58.1,400,,0,15:45:38.000,2019-09-04,HKG
15222,0005.HK,2019-09-04,15:45:38.438,58.1,800,,0,15:45:38.000,2019-09-04,HKG
15223,0005.HK,2019-09-04,15:45:38.438,58.1,800,Y,0,15:45:38.000,2019-09-04,HKG
15224,0005.HK,2019-09-04,15:45:40.750,58.05,800,,0,15:45:40.000,2019-09-04,HKG
15225,0005.HK,2019-09-04,15:45:40.750,58.05,2000,,0,15:45:40.000,2019-09-04,HKG
15226,0005.HK,2019-09-04,15:45:40.750,58.05,400,,0,15:45:40.000,2019-09-04,HKG
15227,0005.HK,2019-09-04,15:45:40.750,58.05,800,Y,0,15:45:40.000,2019-09-04,HKG
15228,0005.HK,2019-09-04,15:45:40.832,58.05,4000,Y,0,15:45:40.000,2019-09-04,HKG
15229,0005.HK,2019-09-04,15:45:41.822,58.05,4000,Y,0,15:45:41.000,2019-09-04,HKG
15230,0005.HK,2019-09-04,15:45:46.683,58.05,4000,Y,0,15:45:46.000,2019-09-04,HKG
15231,0005.HK,2019-09-04,15:45:49.065,58.05,10000,,0,15:45:49.000,2019-09-04,HKG
15232,0005.HK,2019-09-04,15:45:49.172,58.05,8000,Y,0,15:45:49.000,2019-09-04,HKG
15233,0005.HK,2019-09-04,15:45:50.150,58.05,2000,,0,15:45:50.000,2019-09-04,HKG
15234,0005.HK,2019-09-04,15:45:51.582,58.05,4000,Y,0,15:45:51.000,2019-09-04,HKG
15235,0005.HK,2019-09-04,15:45:52.984,58.05,4000,Y,0,15:45:52.000,2019-09-04,HKG
15236,0005.HK,2019-09-04,15:45:53.123,58.05,400,,0,15:45:53.000,2019-09-04,HKG
15237,0005.HK,2019-09-04,15:45:55.084,58.05,400,,0,15:45:55.000,2019-09-04,HKG
15238,0005.HK,2019-09-04,15:45:55.084,58.05,400,,0,15:45:55.000,2019-09-04,HKG
15239,0005.HK,2019-09-04,15:45:57.452,58.05,1200,,0,15:45:57.000,2019-09-04,HKG
15240,0005.HK,2019-09-04,15:46:00.502,58.1,400,,0,15:46:00.000,2019-09-04,HKG
15241,0005.HK,2019-09-04,15:46:00.502,58.1,400,,0,15:46:00.000,2019-09-04,HKG
15242,0005.HK,2019-09-04,15:46:00.502,58.1,400,,0,15:46:00.000,2019-09-04,HKG
15243,0005.HK,2019-09-04,15:46:00.502,58.1,4000,,0,15:46:00.000,2019-09-04,HKG
15244,0005.HK,2019-09-04,15:46:00.502,58.1,400,,0,15:46:00.000,2019-09-04,HKG
15245,0005.HK,2019-09-04,15:46:00.502,58.1,400,,0,15:46:00.000,2019-09-04,HKG
15246,0005.HK,2019-09-04,15:46:00.502,58.1,400,,0,15:46:00.000,2019-09-04,HKG
15247,0005.HK,2019-09-04,15:46:00.970,58.05,400,,0,15:46:00.000,2019-09-04,HKG
15248,0005.HK,2019-09-04,15:46:01.402,58.1,400,,0,15:46:01.000,2019-09-04,HKG
15249,0005.HK,2019-09-04,15:46:02.032,58.1,3600,,0,15:46:02.000,2019-09-04,HKG
15250,0005.HK,2019-09-04,15:46:04.949,58.1,400,,0,15:46:04.000,2019-09-04,HKG
15251,0005.HK,2019-09-04,15:46:04.949,58.1,1200,,0,15:46:04.000,2019-09-04,HKG
15252,0005.HK,2019-09-04,15:46:08.729,58.05,400,,0,15:46:08.000,2019-09-04,HKG
15253,0005.HK,2019-09-04,15:46:09.876,58.1,400,,0,15:46:09.000,2019-09-04,HKG
15254,0005.HK,2019-09-04,15:46:14.462,58.1,400,,0,15:46:14.000,2019-09-04,HKG
15255,0005.HK,2019-09-04,15:46:16.162,58.1,8000,,0,15:46:16.000,2019-09-04,HKG
15256,0005.HK,2019-09-04,15:46:16.162,58.1,3200,,0,15:46:16.000,2019-09-04,HKG
15257,0005.HK,2019-09-04,15:46:16.162,58.1,4000,,0,15:46:16.000,2019-09-04,HKG
15258,0005.HK,2019-09-04,15:46:16.162,58.1,400,,0,15:46:16.000,2019-09-04,HKG
15259,0005.HK,2019-09-04,15:46:16.162,58.1,800,,0,15:46:16.000,2019-09-04,HKG
15260,0005.HK,2019-09-04,15:46:16.162,58.1,3600,,0,15:46:16.000,2019-09-04,HKG
15261,0005.HK,2019-09-04,15:46:16.340,58.05,1200,,0,15:46:16.000,2019-09-04,HKG
15262,0005.HK,2019-09-04,15:46:16.340,58.05,800,,0,15:46:16.000,2019-09-04,HKG
15263,0005.HK,2019-09-04,15:46:16.340,58.05,2000,,0,15:46:16.000,2019-09-04,HKG
15264,0005.HK,2019-09-04,15:46:16.524,58.05,1200,,0,15:46:16.000,2019-09-04,HKG
15265,0005.HK,2019-09-04,15:46:16.524,58.05,800,,0,15:46:16.000,2019-09-04,HKG
15266,0005.HK,2019-09-04,15:46:16.790,58.1,2400,,0,15:46:16.000,2019-09-04,HKG
15267,0005.HK,2019-09-04,15:46:16.790,58.1,800,,0,15:46:16.000,2019-09-04,HKG
15268,0005.HK,2019-09-04,15:46:16.790,58.1,800,,0,15:46:16.000,2019-09-04,HKG
15269,0005.HK,2019-09-04,15:46:16.790,58.1,800,,0,15:46:16.000,2019-09-04,HKG
15270,0005.HK,2019-09-04,15:46:16.790,58.1,1600,,0,15:46:16.000,2019-09-04,HKG
15271,0005.HK,2019-09-04,15:46:16.792,58.1,2000,,0,15:46:16.000,2019-09-04,HKG
15272,0005.HK,2019-09-04,15:46:16.792,58.1,3200,,0,15:46:16.000,2019-09-04,HKG
15273,0005.HK,2019-09-04,15:46:16.792,58.1,400,,0,15:46:16.000,2019-09-04,HKG
15274,0005.HK,2019-09-04,15:46:16.792,58.1,2000,,0,15:46:16.000,2019-09-04,HKG
15275,0005.HK,2019-09-04,15:46:16.792,58.1,4000,,0,15:46:16.000,2019-09-04,HKG
15276,0005.HK,2019-09-04,15:46:16.792,58.1,1200,,0,15:46:16.000,2019-09-04,HKG
15277,0005.HK,2019-09-04,15:46:16.792,58.1,800,,0,15:46:16.000,2019-09-04,HKG
15278,0005.HK,2019-09-04,15:46:17.288,58.05,8000,,0,15:46:17.000,2019-09-04,HKG
15279,0005.HK,2019-09-04,15:46:18.271,58.05,400,Y,0,15:46:18.000,2019-09-04,HKG
15280,0005.HK,2019-09-04,15:46:22.288,58.05,800,,0,15:46:22.000,2019-09-04,HKG
15281,0005.HK,2019-09-04,15:46:24.848,58.05,800,,0,15:46:24.000,2019-09-04,HKG
15282,0005.HK,2019-09-04,15:46:29.445,58.05,400,,0,15:46:29.000,2019-09-04,HKG
15283,0005.HK,2019-09-04,15:46:30.929,58.1,400,,0,15:46:30.000,2019-09-04,HKG
15284,0005.HK,2019-09-04,15:46:30.929,58.1,400,,0,15:46:30.000,2019-09-04,HKG
15285,0005.HK,2019-09-04,15:46:30.929,58.1,800,,0,15:46:30.000,2019-09-04,HKG
15286,0005.HK,2019-09-04,15:46:30.929,58.1,2000,,0,15:46:30.000,2019-09-04,HKG
15287,0005.HK,2019-09-04,15:46:30.929,58.1,800,,0,15:46:30.000,2019-09-04,HKG
15288,0005.HK,2019-09-04,15:46:30.929,58.1,400,,0,15:46:30.000,2019-09-04,HKG
15289,0005.HK,2019-09-04,15:46:30.929,58.1,400,,0,15:46:30.000,2019-09-04,HKG
15290,0005.HK,2019-09-04,15:46:30.929,58.1,400,,0,15:46:30.000,2019-09-04,HKG
15291,0005.HK,2019-09-04,15:46:30.929,58.1,2400,,0,15:46:30.000,2019-09-04,HKG
15292,0005.HK,2019-09-04,15:46:31.361,58.1,800,,0,15:46:31.000,2019-09-04,HKG
15293,0005.HK,2019-09-04,15:46:32.753,58.05,4000,,0,15:46:32.000,2019-09-04,HKG
15294,0005.HK,2019-09-04,15:46:32.753,58.05,9600,,0,15:46:32.000,2019-09-04,HKG
15295,0005.HK,2019-09-04,15:46:32.754,58.05,800,,0,15:46:32.000,2019-09-04,HKG
15296,0005.HK,2019-09-04,15:46:32.754,58.05,5200,,0,15:46:32.000,2019-09-04,HKG
15297,0005.HK,2019-09-04,15:46:32.754,58.05,16800,,0,15:46:32.000,2019-09-04,HKG
15298,0005.HK,2019-09-04,15:46:32.754,58.05,400,,0,15:46:32.000,2019-09-04,HKG
15299,0005.HK,2019-09-04,15:46:32.754,58.05,13200,,0,15:46:32.000,2019-09-04,HKG
15300,0005.HK,2019-09-04,15:46:32.767,58.05,2000,,0,15:46:32.000,2019-09-04,HKG
15301,0005.HK,2019-09-04,15:46:32.767,58.05,1200,,0,15:46:32.000,2019-09-04,HKG
15302,0005.HK,2019-09-04,15:46:32.767,58.05,5200,,0,15:46:32.000,2019-09-04,HKG
15303,0005.HK,2019-09-04,15:46:32.767,58.05,1600,,0,15:46:32.000,2019-09-04,HKG
15304,0005.HK,2019-09-04,15:46:32.767,58.05,1200,,0,15:46:32.000,2019-09-04,HKG
15305,0005.HK,2019-09-04,15:46:32.983,58.1,3600,,0,15:46:32.000,2019-09-04,HKG
15306,0005.HK,2019-09-04,15:46:35.815,58.05,800,,0,15:46:35.000,2019-09-04,HKG
15307,0005.HK,2019-09-04,15:46:35.815,58.05,4400,,0,15:46:35.000,2019-09-04,HKG
15308,0005.HK,2019-09-04,15:46:36.404,58.05,400,,0,15:46:36.000,2019-09-04,HKG
15309,0005.HK,2019-09-04,15:46:42.393,58.05,10000,,0,15:46:42.000,2019-09-04,HKG
15310,0005.HK,2019-09-04,15:46:45.020,58.05,1600,,0,15:46:45.000,2019-09-04,HKG
15311,0005.HK,2019-09-04,15:46:49.522,58.05,89,D,0,15:46:49.000,2019-09-04,HKG
15312,0005.HK,2019-09-04,15:46:50.349,58.05,400,,0,15:46:50.000,2019-09-04,HKG
15313,0005.HK,2019-09-04,15:46:50.349,58.05,1200,,0,15:46:50.000,2019-09-04,HKG
15314,0005.HK,2019-09-04,15:46:50.349,58.05,2000,,0,15:46:50.000,2019-09-04,HKG
15315,0005.HK,2019-09-04,15:46:50.349,58.05,2800,,0,15:46:50.000,2019-09-04,HKG
15316,0005.HK,2019-09-04,15:46:50.351,58.05,400,,0,15:46:50.000,2019-09-04,HKG
15317,0005.HK,2019-09-04,15:46:50.351,58.05,2400,,0,15:46:50.000,2019-09-04,HKG
15318,0005.HK,2019-09-04,15:46:50.351,58.05,800,,0,15:46:50.000,2019-09-04,HKG
15319,0005.HK,2019-09-04,15:46:50.351,58.05,400,,0,15:46:50.000,2019-09-04,HKG
15320,0005.HK,2019-09-04,15:46:50.351,58.05,400,,0,15:46:50.000,2019-09-04,HKG
15321,0005.HK,2019-09-04,15:46:50.351,58.05,2000,,0,15:46:50.000,2019-09-04,HKG
15322,0005.HK,2019-09-04,15:46:50.351,58.05,2000,,0,15:46:50.000,2019-09-04,HKG
15323,0005.HK,2019-09-04,15:46:50.351,58.05,16400,,0,15:46:50.000,2019-09-04,HKG
15324,0005.HK,2019-09-04,15:46:50.351,58.05,4000,,0,15:46:50.000,2019-09-04,HKG
15325,0005.HK,2019-09-04,15:46:50.351,58.05,400,,0,15:46:50.000,2019-09-04,HKG
15326,0005.HK,2019-09-04,15:46:50.351,58.05,2000,,0,15:46:50.000,2019-09-04,HKG
15327,0005.HK,2019-09-04,15:46:50.351,58.05,2400,,0,15:46:50.000,2019-09-04,HKG
15328,0005.HK,2019-09-04,15:46:50.351,58.05,400,,0,15:46:50.000,2019-09-04,HKG
15329,0005.HK,2019-09-04,15:46:50.351,58.05,2000,,0,15:46:50.000,2019-09-04,HKG
15330,0005.HK,2019-09-04,15:46:50.351,58.05,400,,0,15:46:50.000,2019-09-04,HKG
15331,0005.HK,2019-09-04,15:46:50.351,58.05,7600,,0,15:46:50.000,2019-09-04,HKG
15332,0005.HK,2019-09-04,15:46:50.351,58.05,400,,0,15:46:50.000,2019-09-04,HKG
15333,0005.HK,2019-09-04,15:46:51.097,58.0,800,,0,15:46:51.000,2019-09-04,HKG
15334,0005.HK,2019-09-04,15:46:52.108,58.05,15600,,0,15:46:52.000,2019-09-04,HKG
15335,0005.HK,2019-09-04,15:46:58.886,58.05,5200,,0,15:46:58.000,2019-09-04,HKG
15336,0005.HK,2019-09-04,15:47:00.034,58.0,9600,,0,15:47:00.000,2019-09-04,HKG
15337,0005.HK,2019-09-04,15:47:00.067,58.0,7200,,0,15:47:00.000,2019-09-04,HKG
15338,0005.HK,2019-09-04,15:47:00.072,58.0,800,,0,15:47:00.000,2019-09-04,HKG
15339,0005.HK,2019-09-04,15:47:00.072,58.0,800,,0,15:47:00.000,2019-09-04,HKG
15340,0005.HK,2019-09-04,15:47:00.072,58.0,3200,,0,15:47:00.000,2019-09-04,HKG
15341,0005.HK,2019-09-04,15:47:00.552,58.0,1600,,0,15:47:00.000,2019-09-04,HKG
15342,0005.HK,2019-09-04,15:47:00.552,58.0,800,,0,15:47:00.000,2019-09-04,HKG
15343,0005.HK,2019-09-04,15:47:00.552,58.0,5200,,0,15:47:00.000,2019-09-04,HKG
15344,0005.HK,2019-09-04,15:47:00.552,58.0,2400,,0,15:47:00.000,2019-09-04,HKG
15345,0005.HK,2019-09-04,15:47:00.724,58.05,400,,0,15:47:00.000,2019-09-04,HKG
15346,0005.HK,2019-09-04,15:47:00.770,58.0,800,,0,15:47:00.000,2019-09-04,HKG
15347,0005.HK,2019-09-04,15:47:00.849,58.05,8000,,0,15:47:00.000,2019-09-04,HKG
15348,0005.HK,2019-09-04,15:47:01.222,58.05,400,,0,15:47:01.000,2019-09-04,HKG
15349,0005.HK,2019-09-04,15:47:01.325,58.05,4400,,0,15:47:01.000,2019-09-04,HKG
15350,0005.HK,2019-09-04,15:47:02.909,58.05,3600,,0,15:47:02.000,2019-09-04,HKG
15351,0005.HK,2019-09-04,15:47:04.133,58.05,3200,,0,15:47:04.000,2019-09-04,HKG
15352,0005.HK,2019-09-04,15:47:04.228,58.05,800,,0,15:47:04.000,2019-09-04,HKG
15353,0005.HK,2019-09-04,15:47:05.785,58.05,3200,,0,15:47:05.000,2019-09-04,HKG
15354,0005.HK,2019-09-04,15:47:06.492,58.05,7600,,0,15:47:06.000,2019-09-04,HKG
15355,0005.HK,2019-09-04,15:47:06.492,58.05,800,,0,15:47:06.000,2019-09-04,HKG
15356,0005.HK,2019-09-04,15:47:06.958,58.05,1200,,0,15:47:06.000,2019-09-04,HKG
15357,0005.HK,2019-09-04,15:47:08.539,58.0,800,,0,15:47:08.000,2019-09-04,HKG
15358,0005.HK,2019-09-04,15:47:08.539,58.0,1200,,0,15:47:08.000,2019-09-04,HKG
15359,0005.HK,2019-09-04,15:47:08.539,58.0,400,,0,15:47:08.000,2019-09-04,HKG
15360,0005.HK,2019-09-04,15:47:08.539,58.0,1600,,0,15:47:08.000,2019-09-04,HKG
15361,0005.HK,2019-09-04,15:47:08.598,58.05,400,,0,15:47:08.000,2019-09-04,HKG
15362,0005.HK,2019-09-04,15:47:08.598,58.05,1600,,0,15:47:08.000,2019-09-04,HKG
15363,0005.HK,2019-09-04,15:47:08.761,58.05,2000,,0,15:47:08.000,2019-09-04,HKG
15364,0005.HK,2019-09-04,15:47:10.083,58.0,2400,,0,15:47:10.000,2019-09-04,HKG
15365,0005.HK,2019-09-04,15:47:10.083,58.0,2000,,0,15:47:10.000,2019-09-04,HKG
15366,0005.HK,2019-09-04,15:47:10.083,58.0,400,,0,15:47:10.000,2019-09-04,HKG
15367,0005.HK,2019-09-04,15:47:10.084,58.0,2000,,0,15:47:10.000,2019-09-04,HKG
15368,0005.HK,2019-09-04,15:47:10.084,58.0,10000,,0,15:47:10.000,2019-09-04,HKG
15369,0005.HK,2019-09-04,15:47:10.084,58.0,2400,,0,15:47:10.000,2019-09-04,HKG
15370,0005.HK,2019-09-04,15:47:10.084,58.0,400,,0,15:47:10.000,2019-09-04,HKG
15371,0005.HK,2019-09-04,15:47:10.084,58.0,2000,,0,15:47:10.000,2019-09-04,HKG
15372,0005.HK,2019-09-04,15:47:10.084,58.0,5200,,0,15:47:10.000,2019-09-04,HKG
15373,0005.HK,2019-09-04,15:47:10.084,58.0,400,,0,15:47:10.000,2019-09-04,HKG
15374,0005.HK,2019-09-04,15:47:10.084,58.0,2000,,0,15:47:10.000,2019-09-04,HKG
15375,0005.HK,2019-09-04,15:47:10.084,58.0,2000,,0,15:47:10.000,2019-09-04,HKG
15376,0005.HK,2019-09-04,15:47:10.084,58.0,16400,,0,15:47:10.000,2019-09-04,HKG
15377,0005.HK,2019-09-04,15:47:11.076,58.05,3200,,0,15:47:11.000,2019-09-04,HKG
15378,0005.HK,2019-09-04,15:47:11.076,58.05,2000,,0,15:47:11.000,2019-09-04,HKG
15379,0005.HK,2019-09-04,15:47:12.596,58.0,1200,,0,15:47:12.000,2019-09-04,HKG
15380,0005.HK,2019-09-04,15:47:16.368,58.05,800,,0,15:47:16.000,2019-09-04,HKG
15381,0005.HK,2019-09-04,15:47:17.375,58.05,1600,,0,15:47:17.000,2019-09-04,HKG
15382,0005.HK,2019-09-04,15:47:17.375,58.05,10800,,0,15:47:17.000,2019-09-04,HKG
15383,0005.HK,2019-09-04,15:47:17.376,58.05,2000,,0,15:47:17.000,2019-09-04,HKG
15384,0005.HK,2019-09-04,15:47:17.376,58.05,400,,0,15:47:17.000,2019-09-04,HKG
15385,0005.HK,2019-09-04,15:47:17.376,58.05,8800,,0,15:47:17.000,2019-09-04,HKG
15386,0005.HK,2019-09-04,15:47:18.064,58.0,4000,,0,15:47:18.000,2019-09-04,HKG
15387,0005.HK,2019-09-04,15:47:18.236,58.05,2800,,0,15:47:18.000,2019-09-04,HKG
15388,0005.HK,2019-09-04,15:47:18.644,58.0,400,,0,15:47:18.000,2019-09-04,HKG
15389,0005.HK,2019-09-04,15:47:19.024,58.0,400,,0,15:47:19.000,2019-09-04,HKG
15390,0005.HK,2019-09-04,15:47:19.649,58.05,6800,,0,15:47:19.000,2019-09-04,HKG
15391,0005.HK,2019-09-04,15:47:19.649,58.05,1200,,0,15:47:19.000,2019-09-04,HKG
15392,0005.HK,2019-09-04,15:47:19.649,58.05,400,,0,15:47:19.000,2019-09-04,HKG
15393,0005.HK,2019-09-04,15:47:19.649,58.05,400,,0,15:47:19.000,2019-09-04,HKG
15394,0005.HK,2019-09-04,15:47:19.649,58.05,8800,,0,15:47:19.000,2019-09-04,HKG
15395,0005.HK,2019-09-04,15:47:19.836,58.05,11600,,0,15:47:19.000,2019-09-04,HKG
15396,0005.HK,2019-09-04,15:47:20.136,58.05,800,,0,15:47:20.000,2019-09-04,HKG
15397,0005.HK,2019-09-04,15:47:21.147,58.05,400,,0,15:47:21.000,2019-09-04,HKG
15398,0005.HK,2019-09-04,15:47:22.443,58.05,10000,,0,15:47:22.000,2019-09-04,HKG
15399,0005.HK,2019-09-04,15:47:22.613,58.0,400,,0,15:47:22.000,2019-09-04,HKG
15400,0005.HK,2019-09-04,15:47:22.640,58.0,11200,,0,15:47:22.000,2019-09-04,HKG
15401,0005.HK,2019-09-04,15:47:22.919,58.05,5600,,0,15:47:22.000,2019-09-04,HKG
15402,0005.HK,2019-09-04,15:47:26.104,58.0,800,,0,15:47:26.000,2019-09-04,HKG
15403,0005.HK,2019-09-04,15:47:30.854,58.0,1200,,0,15:47:30.000,2019-09-04,HKG
15404,0005.HK,2019-09-04,15:47:31.216,58.05,400,,0,15:47:31.000,2019-09-04,HKG
15405,0005.HK,2019-09-04,15:47:32.532,58.05,3600,,0,15:47:32.000,2019-09-04,HKG
15406,0005.HK,2019-09-04,15:47:33.451,58.05,2000,,0,15:47:33.000,2019-09-04,HKG
15407,0005.HK,2019-09-04,15:47:35.766,58.0,400,,0,15:47:35.000,2019-09-04,HKG
15408,0005.HK,2019-09-04,15:47:38.531,58.05,11600,,0,15:47:38.000,2019-09-04,HKG
15409,0005.HK,2019-09-04,15:47:39.136,58.05,4000,,0,15:47:39.000,2019-09-04,HKG
15410,0005.HK,2019-09-04,15:47:39.406,58.05,2400,,0,15:47:39.000,2019-09-04,HKG
15411,0005.HK,2019-09-04,15:47:44.368,58.05,1200,,0,15:47:44.000,2019-09-04,HKG
15412,0005.HK,2019-09-04,15:47:44.368,58.05,5600,,0,15:47:44.000,2019-09-04,HKG
15413,0005.HK,2019-09-04,15:47:44.466,58.0,2400,,0,15:47:44.000,2019-09-04,HKG
15414,0005.HK,2019-09-04,15:47:44.466,58.0,7600,,0,15:47:44.000,2019-09-04,HKG
15415,0005.HK,2019-09-04,15:47:44.795,58.05,1600,,0,15:47:44.000,2019-09-04,HKG
15416,0005.HK,2019-09-04,15:47:47.428,58.05,4400,,0,15:47:47.000,2019-09-04,HKG
15417,0005.HK,2019-09-04,15:47:47.428,58.05,2400,,0,15:47:47.000,2019-09-04,HKG
15418,0005.HK,2019-09-04,15:47:48.103,58.05,400,,0,15:47:48.000,2019-09-04,HKG
15419,0005.HK,2019-09-04,15:47:51.074,58.0,800,,0,15:47:51.000,2019-09-04,HKG
15420,0005.HK,2019-09-04,15:47:51.769,58.05,400,,0,15:47:51.000,2019-09-04,HKG
15421,0005.HK,2019-09-04,15:47:54.050,58.05,7200,,0,15:47:54.000,2019-09-04,HKG
15422,0005.HK,2019-09-04,15:47:54.050,58.05,2000,,0,15:47:54.000,2019-09-04,HKG
15423,0005.HK,2019-09-04,15:47:54.050,58.05,400,,0,15:47:54.000,2019-09-04,HKG
15424,0005.HK,2019-09-04,15:47:54.050,58.05,400,,0,15:47:54.000,2019-09-04,HKG
15425,0005.HK,2019-09-04,15:47:56.670,58.0,2000,,0,15:47:56.000,2019-09-04,HKG
15426,0005.HK,2019-09-04,15:47:56.678,58.0,10000,,0,15:47:56.000,2019-09-04,HKG
15427,0005.HK,2019-09-04,15:47:58.095,58.05,2800,,0,15:47:58.000,2019-09-04,HKG
15428,0005.HK,2019-09-04,15:47:58.907,58.0,400,,0,15:47:58.000,2019-09-04,HKG
15429,0005.HK,2019-09-04,15:48:00.333,58.05,400,,0,15:48:00.000,2019-09-04,HKG
15430,0005.HK,2019-09-04,15:48:00.503,58.0,4400,,0,15:48:00.000,2019-09-04,HKG
15431,0005.HK,2019-09-04,15:48:00.767,58.0,400,,0,15:48:00.000,2019-09-04,HKG
15432,0005.HK,2019-09-04,15:48:01.065,58.05,400,,0,15:48:01.000,2019-09-04,HKG
15433,0005.HK,2019-09-04,15:48:02.862,58.05,3600,,0,15:48:02.000,2019-09-04,HKG
15434,0005.HK,2019-09-04,15:48:03.507,58.05,1200,,0,15:48:03.000,2019-09-04,HKG
15435,0005.HK,2019-09-04,15:48:10.500,58.0,800,,0,15:48:10.000,2019-09-04,HKG
15436,0005.HK,2019-09-04,15:48:10.832,58.05,800,,0,15:48:10.000,2019-09-04,HKG
15437,0005.HK,2019-09-04,15:48:13.251,58.05,400,,0,15:48:13.000,2019-09-04,HKG
15438,0005.HK,2019-09-04,15:48:14.262,58.05,7200,,0,15:48:14.000,2019-09-04,HKG
15439,0005.HK,2019-09-04,15:48:14.262,58.05,400,,0,15:48:14.000,2019-09-04,HKG
15440,0005.HK,2019-09-04,15:48:14.262,58.05,8800,,0,15:48:14.000,2019-09-04,HKG
15441,0005.HK,2019-09-04,15:48:15.574,58.05,1200,,0,15:48:15.000,2019-09-04,HKG
15442,0005.HK,2019-09-04,15:48:15.574,58.05,400,,0,15:48:15.000,2019-09-04,HKG
15443,0005.HK,2019-09-04,15:48:16.896,58.0,800,,0,15:48:16.000,2019-09-04,HKG
15444,0005.HK,2019-09-04,15:48:19.427,58.0,800,,0,15:48:19.000,2019-09-04,HKG
15445,0005.HK,2019-09-04,15:48:21.991,58.0,400,,0,15:48:21.000,2019-09-04,HKG
15446,0005.HK,2019-09-04,15:48:23.158,57.75,1,D,0,15:48:23.000,2019-09-04,HKG
15447,0005.HK,2019-09-04,15:48:24.117,58.05,400,,0,15:48:24.000,2019-09-04,HKG
15448,0005.HK,2019-09-04,15:48:27.624,58.0,400,,0,15:48:27.000,2019-09-04,HKG
15449,0005.HK,2019-09-04,15:48:30.024,58.0,10000,,0,15:48:30.000,2019-09-04,HKG
15450,0005.HK,2019-09-04,15:48:30.037,58.0,4400,,0,15:48:30.000,2019-09-04,HKG
15451,0005.HK,2019-09-04,15:48:30.071,58.0,4800,,0,15:48:30.000,2019-09-04,HKG
15452,0005.HK,2019-09-04,15:48:30.194,58.05,800,,0,15:48:30.000,2019-09-04,HKG
15453,0005.HK,2019-09-04,15:48:30.194,58.05,400,,0,15:48:30.000,2019-09-04,HKG
15454,0005.HK,2019-09-04,15:48:30.747,58.0,65600,,0,15:48:30.000,2019-09-04,HKG
15455,0005.HK,2019-09-04,15:48:30.747,58.0,400,,0,15:48:30.000,2019-09-04,HKG
15456,0005.HK,2019-09-04,15:48:30.747,58.0,1200,,0,15:48:30.000,2019-09-04,HKG
15457,0005.HK,2019-09-04,15:48:30.747,58.0,800,,0,15:48:30.000,2019-09-04,HKG
15458,0005.HK,2019-09-04,15:48:30.747,58.0,800,,0,15:48:30.000,2019-09-04,HKG
15459,0005.HK,2019-09-04,15:48:30.747,58.0,2400,,0,15:48:30.000,2019-09-04,HKG
15460,0005.HK,2019-09-04,15:48:30.747,58.0,400,,0,15:48:30.000,2019-09-04,HKG
